cliente_id,nombre,fecha_registro,pedidos_ultimos_3m,segmento
100045,Ana Belén Jódar,2023-10-25,0,nuevo
103940,Crescencia del Arranz,2023-03-16,0,nuevo
108478,Marcial Marino Pulido Aznar,2020-11-09,0,nuevo
108478,Marcial Marino Pulido Aznar,2020-11-09,0,nuevo
107109,Susanita de Macías,2022-11-30,0,nuevo
109593,Amanda Vicente Baró,2023-10-09,0,nuevo
104320,Antonio de Álvarez,2024-05-11,0,nuevo
102966,Aarón Mulet Tello,2022-01-24,0,nuevo
114272,Malena Gimeno Tur,2023-02-05,0,nuevo
107479,Paulino Bolaños Ródenas,2023-07-24,0,nuevo
103093,Perlita Gómez Córdoba,2021-12-28,0,nuevo
113315,Begoña Duran Lobato,2021-11-07,0,nuevo
107955,Adelaida Llobet,2023-03-22,0,nuevo
105556,Mayte Andrade Marquez,2022-05-23,0,nuevo
103983,Bernardino Puga Pedro,2022-01-28,0,nuevo
101405,Aroa de Luz,2020-04-09,0,nuevo
100970,Alfonso Jacinto Asensio Frutos,2021-06-28,0,nuevo
112633,Borja Maestre Verdejo,2023-05-11,0,nuevo
106544,Vera Moya-Donoso,2021-12-07,0,nuevo
102852,Luisa Botella Pera,2023-07-02,0,nuevo
112825,Arcelia Novoa Sala,2020-03-23,0,nuevo
105957,Corona Mir,2024-07-27,0,nuevo
111021,Baltasar del Maza,2021-08-31,0,nuevo
110139,,2020-04-28,0,nuevo
110057,Domitila Matas Lucena,2021-03-02,0,nuevo
101903,Omar Bru Cuervo,2023-10-21,0,nuevo
104687,Pánfilo Landa Iñiguez,2023-07-16,0,nuevo
108091,María Belén del Aguilar,2021-03-24,0,nuevo
104923,Adelia Cuevas-Cabrera,2023-10-13,0,nuevo
106786,Loreto Nogueira Sáez,2022-12-11,0,nuevo
113854,Eugenia Albero Báez,2020-03-30,0,nuevo
109549,Baldomero Font,2021-05-24,0,nuevo
100076,Trinidad Contreras Cervantes,2022-09-13,0,nuevo
108431,Noé Gallardo Querol,2023-08-25,0,nuevo
108623,Gabino Nicolás Jara,2023-04-27,0,nuevo
114984,Natanael de Bermejo,2024-06-18,0,nuevo
109698,Ruperto Mena Doménech,2023-10-19,0,nuevo
101554,Graciana Cáceres,2020-04-20,0,nuevo
105875,Máxima Calzada Riba,2020-07-22,0,nuevo
108433,Saturnino Ibarra,2023-12-18,0,nuevo
108976,Wálter Salas,2021-03-23,0,nuevo
115183,Vito Sancho Alonso Vázquez,2023-05-03,0,nuevo
109170,Severino Aguilar Girona,2020-10-07,0,nuevo
114452,Delia Puig-Bermejo,2020-11-05,0,nuevo
102942,Jesús Guillermo Galan Querol,2020-06-23,0,nuevo
110356,José Ángel Salazar Ruiz,2022-06-01,0,nuevo
110393,Petrona Machado Álamo,2022-02-19,0,nuevo
112544,Jose Ramón Nicolau-Beltrán,2021-07-08,0,nuevo
101621,Francisco Javier Vilar Rodrigo,2023-10-06,0,nuevo
110960,Antonia Manrique Robles,2022-12-09,0,nuevo
109550,Soraya Bermudez-Guardiola,2023-02-01,0,nuevo
112625,Mario del Pol,2022-07-08,0,nuevo
106783,Luna Gabaldón,2021-08-20,0,nuevo
112724,Josep Peñalver,2022-05-12,0,nuevo
110416,Odalis Aguado-Salmerón,2021-11-18,0,nuevo
101610,Vicenta Amanda Botella Acosta,2024-04-04,0,nuevo
103097,Efraín Llobet Cid,2020-10-23,0,nuevo
102416,Ani María Carmen Perea Alberola,2023-11-08,0,nuevo
103247,Ale Barco Ortuño,2021-09-14,0,nuevo
112139,Zaira Toledo-Capdevila,2024-08-14,0,nuevo
114266,Eutimio Pujol Ferrer,2022-02-09,0,nuevo
108791,Paulina Maldonado Alfaro,2020-07-10,0,nuevo
106304,Zoraida Bonilla Estevez,2021-07-01,0,nuevo
106304,Zoraida Bonilla Estevez,2021-07-01,0,nuevo
108971,Aitor Duran-Novoa,2022-10-15,0,nuevo
115047,Rosalina Carlos Pozo,2021-09-30,0,nuevo
102198,Eusebia Bayo-Canet,2024-08-24,0,nuevo
104052,Claudia Alba Maldonado Nicolás,2023-12-18,0,nuevo
101217,Bernardino Zamora Lucas,2021-08-19,0,nuevo
107702,Judith Cobos Narváez,2021-05-29,0,nuevo
100726,Anabel del Acero,2022-03-04,0,nuevo
111660,Saturnina Barco-Bellido,2023-04-19,0,nuevo
110836,Inocencio Sierra-Manuel,2022-06-08,0,nuevo
104907,Rosalina Fabra,2021-11-02,0,nuevo
112055,Gracia Valbuena Andres,2023-08-06,0,nuevo
109899,Felix Ponce,2020-11-22,0,nuevo
109418,Martirio Muro Alcalde,2024-05-28,0,nuevo
111130,Heliodoro Caparrós,2022-06-06,0,nuevo
108480,Fausto Yáñez Cañete,2020-03-25,0,nuevo
102054,Seve Leiva-Alberto,2021-06-07,0,nuevo
103165,Odalis Manjón,2023-08-28,0,nuevo
111920,Lola Leticia Amo Caro,2023-11-22,0,nuevo
108645,Aarón Damián Porras Luján,2020-05-30,0,nuevo
102711,Adolfo Tudela-Peral,2024-03-09,0,nuevo
114273,Rosendo Llobet Cañizares,2024-06-17,0,nuevo
107550,Desiderio Arribas,2023-07-24,0,nuevo
104267,Delfina Valverde Lluch,2023-09-07,0,nuevo
102846,Nayara Vara-Benet,2024-08-17,0,nuevo
101002,Edu Matas Benavides,2023-05-05,0,nuevo
104199,Encarnación Navarrete Querol,2022-02-16,0,nuevo
102419,Rubén Quevedo,2022-04-26,0,nuevo
112159,Aitana Gisela Vaquero Ariño,2024-03-21,0,nuevo
109993,Luna Nuñez Donoso,2020-09-15,0,nuevo
102285,África Ángela Tovar Sarmiento,2021-07-14,0,nuevo
113078,Caridad Menendez Cantero,2020-10-30,0,nuevo
111504,Ester de Conesa,2024-05-04,0,nuevo
104828,Rosalinda del Clemente,2023-12-17,0,nuevo
103908,Candelaria del Portero,2023-09-04,0,nuevo
101957,Jose Cantón Ayuso,2021-02-10,0,nuevo
110651,Jafet Torrents Galván,2022-11-28,0,nuevo
113782,Victor Arana Acuña,2023-05-27,0,nuevo
102403,Eladio Simó Guillen,2022-12-27,0,nuevo
113248,Josefina Agustí-Ayala,2023-01-18,0,nuevo
108096,Rico Salazar Castejón,2020-05-26,0,nuevo
111598,René Manrique Lillo,2020-07-04,0,nuevo
113582,Dimas Boada-Cantón,2020-12-01,0,nuevo
111636,Quique Machado Gonzalo,2021-10-25,0,nuevo
112428,Elba Velázquez,2021-07-01,0,nuevo
101004,Adelaida del Solís,2024-01-29,0,nuevo
114174,Haydée Barbero-Estévez,2023-11-21,0,nuevo
109678,Prudencio Agustín Tomas,2021-09-30,0,nuevo
105369,Néstor Gonzalo,2023-09-09,0,nuevo
112570,Leticia Ferrera Abascal,2023-10-09,0,nuevo
115156,Sancho Abril,2024-07-01,0,nuevo
100986,Herminia de Gomis,2020-05-19,0,nuevo
111913,Eligio Ribas Márquez,2020-07-26,0,nuevo
110831,Nicanor Aranda-Daza,2020-05-25,0,nuevo
114347,Dorita Guijarro Asensio,2024-03-09,0,nuevo
115199,Eusebia Delgado Ródenas,2024-08-23,0,nuevo
102463,Eligio Marquez Bernat,2022-11-26,0,nuevo
107963,Mayte Rubio Torralba,2023-05-29,0,nuevo
113625,Candelaria Barberá Luz,2020-12-28,0,nuevo
112649,Azucena del Castro,2023-01-04,0,nuevo
111986,Carla Avilés Camacho,2021-09-25,0,nuevo
113975,Rufino del Carro,2022-01-27,0,nuevo
113795,Emma Galindo-Vicente,2023-04-07,0,nuevo
111479,Aurelia Carbajo,2024-02-03,0,nuevo
112084,Marco Abella Paz,2021-06-05,0,nuevo
108870,Nicolás Sedano Olivares,2020-05-02,0,nuevo
114494,Clarisa de Boada,2022-04-15,0,nuevo
110286,Victoriano Borrell Castañeda,2020-08-12,0,nuevo
112120,Macarena Bas Checa,2022-04-25,0,nuevo
114493,Adrián Gordillo Páez,2022-03-18,0,nuevo
102433,Elodia Franco Ponce,2023-08-15,0,nuevo
104648,Carmelo Peña,2021-11-20,0,nuevo
100897,Eli Rosales Exposito,2024-08-26,0,nuevo
101588,Sebastián Zaragoza Barberá,2021-08-02,0,nuevo
106687,Ruben Virgilio Rovira Montaña,2023-02-06,0,nuevo
103807,Jose Angel Martín Cuevas,2024-05-25,0,nuevo
108807,Ruth Ibañez Chaves,2023-09-25,0,nuevo
111945,Jordana Villaverde Amigó,2024-05-06,0,nuevo
103962,Diego Escolano,2020-10-24,0,nuevo
110394,Albina del Taboada,2021-12-19,0,nuevo
107037,Patricia Tena Cobos,2022-09-21,0,nuevo
113180,Federico de Giner,2022-11-02,0,nuevo
114036,Gregorio Zurita-Franco,2023-07-06,0,nuevo
104940,Sancho Caparrós Vives,2024-02-24,0,nuevo
111777,Amada Porras Iborra,2023-01-31,0,nuevo
105899,Maximiano Andreu Miranda,2022-01-08,0,nuevo
111745,Teodosio Higueras Machado,2020-10-30,0,nuevo
100585,Martina Alondra Tur Angulo,2024-03-26,0,nuevo
103933,Inmaculada Serra Canet,2024-06-19,0,nuevo
101261,Che Azcona-Gras,2023-12-20,0,nuevo
110856,Belén Estévez Sierra,2020-03-05,0,nuevo
101717,Arturo Ferreras Coloma,2023-11-17,0,nuevo
106010,Mónica Cuervo Lucena,2023-04-25,0,nuevo
102053,Vicenta Castañeda Arroyo,2020-06-16,0,nuevo
110808,Maura del Carreras,2023-02-19,0,nuevo
104299,Emma de Fiol,2020-08-10,0,nuevo
106647,Macario Montaña,2023-06-17,0,nuevo
101009,Concha Frías Benet,2023-12-27,0,nuevo
113445,Xiomara Múgica Coloma,2020-05-19,0,nuevo
114890,Cayetano Coloma-Muro,2021-12-07,0,nuevo
108722,Paula Giralt Azorin,2023-03-08,0,nuevo
101988,Jorge Mendoza Bueno,2021-06-09,0,nuevo
112217,Joaquina Taboada Solsona,2020-09-05,0,nuevo
112499,Ágata Salvador Carbó,2020-11-08,0,nuevo
111274,Augusto Cabrero Borrell,2021-09-10,0,nuevo
113402,Pastora Losada-Camps,2022-01-11,0,nuevo
108186,Diana Alemán León,2021-02-04,0,nuevo
108186,Diana Alemán León,2021-02-04,0,nuevo
102342,María Manuela Huerta Téllez,2021-09-18,0,nuevo
114302,Vasco Cuevas,2022-06-05,0,nuevo
110448,Quirino Roselló Casanova,2022-07-01,0,nuevo
107546,Reinaldo José Manuel Alsina Frutos,2023-06-22,0,nuevo
112682,Francisco Catalá Garcés,2021-09-23,0,nuevo
114952,Javier Reyes Arellano,2022-10-29,0,nuevo
113147,Nicodemo Salmerón Diaz,2023-07-10,0,nuevo
100129,Esmeralda del Tirado,2023-11-12,0,nuevo
112430,Áurea Dueñas Alemany,2022-05-08,0,nuevo
104183,Leonel Morcillo Morales,2021-12-06,0,nuevo
107300,Salvador Jover-Botella,2021-03-05,0,nuevo
102399,Juliana Calatayud Martínez,2021-02-09,0,nuevo
101187,Vicenta Roman Duran,2023-03-16,0,nuevo
115124,Fulgencio Acevedo Bravo,2020-06-18,0,nuevo
109221,Anunciación Pareja Palomar,2021-04-13,0,nuevo
109108,Teófilo Campo Gonzalo,2024-03-19,0,nuevo
109498,Basilio Fajardo Palomares,2022-05-18,0,nuevo
101097,Candelas Roman Pozo,2023-06-18,0,nuevo
106654,Blanca Llano Fabra,2022-07-02,0,nuevo
101274,Rafael Español,2022-07-10,0,nuevo
105699,Dolores Vera Guzman,2022-07-14,0,nuevo
108729,Victorino Jurado Miró,2020-08-14,0,nuevo
106798,Filomena Sáenz-Pulido,2022-11-15,0,nuevo
109591,Jimena de Pagès,2020-10-01,0,nuevo
103359,Jovita del Múñiz,2022-01-26,0,nuevo
107756,Eloísa Villa-Alegria,2024-01-28,0,nuevo
100184,Sabas Jacobo Piña Moles,2023-11-11,0,nuevo
111756,Vidal Marí Bellido,2022-09-02,0,nuevo
104568,Alexandra Arnau,2022-06-24,0,nuevo
106604,Raúl Perez Zorrilla,2023-05-15,0,nuevo
112917,Fanny Cañas Olmo,2023-03-10,0,nuevo
101962,Natalio Camacho,2021-08-03,0,nuevo
104993,Noelia de Escolano,2021-10-19,0,nuevo
104892,Angelina de Marí,2021-06-26,0,nuevo
108040,Eugenio Ayuso Busquets,2020-10-24,0,nuevo
105870,Elisa Escolano Otero,2024-04-17,0,nuevo
109571,Anselma Aitana Carballo Llabrés,2020-08-15,0,nuevo
114765,Águeda Luján Almazán,2021-12-28,0,nuevo
111022,Heliodoro Rosales Castañeda,2023-03-03,0,nuevo
101252,Lucas Ramos,2024-02-24,0,nuevo
103360,Paulino Requena Salas,2022-05-23,0,nuevo
113392,Dorita Español-Aguilar,2020-06-16,0,nuevo
109996,Tiburcio Sanmartín,2024-01-03,0,nuevo
112886,Leocadio Duran Bosch,2020-04-02,0,nuevo
107412,Amaro de Parra,2022-03-03,0,nuevo
107539,Rodolfo del Raya,2020-11-22,0,nuevo
110595,Renato de Gonzalo,2023-02-04,0,nuevo
109222,Adalberto Alcalde-Blanes,2022-07-31,0,nuevo
104764,Felipa Esparza Romeu,2022-10-05,0,nuevo
109279,Pili Coloma Acevedo,2024-06-29,0,nuevo
110726,Iris Lorenzo,2024-02-23,0,nuevo
109009,Vanesa Revilla-Tejero,2020-11-22,0,nuevo
111854,Amparo Mercader,2020-09-05,0,nuevo
112631,Carmelo del Ramirez,2021-12-31,0,nuevo
110482,Jenaro Bru Fabregat,2020-05-23,0,nuevo
111842,Carina Susana Mascaró Machado,2020-08-25,0,nuevo
113652,Sosimo Pulido Canales,2022-09-02,0,nuevo
112108,Severo Belmonte Lumbreras,2021-08-16,0,nuevo
104486,Régulo Quintero Campos,2023-10-24,0,nuevo
108616,Florina Solé Zapata,2023-01-12,0,nuevo
103925,Gala Olivia Fonseca Ballester,2023-09-27,0,nuevo
114757,Nicanor del Guijarro,2022-04-23,0,nuevo
107851,Elisa Herrero Osorio,2023-08-30,0,nuevo
103304,Rosalinda Cabo-Villar,2021-07-30,0,nuevo
109537,León Albero Luján,2023-02-21,0,nuevo
105049,Martín Abella Galan,2021-11-04,0,nuevo
110481,Édgar Rubio Feliu,2021-06-15,0,nuevo
103309,Alejandro Tomas-Garzón,2021-10-15,0,nuevo
101505,Mar Abril Balaguer,2024-01-30,0,nuevo
101505,Mar Abril Balaguer,2024-01-30,0,nuevo
101807,Bárbara Galván Noriega,2022-12-06,0,nuevo
103872,Ibán Amo,2022-10-12,0,nuevo
103792,Julio Cabeza Campoy,2021-04-27,0,nuevo
114827,Florentina Cabeza Zurita,2023-10-19,0,nuevo
112039,Salud Portero Ropero,2023-12-22,0,nuevo
110833,Godofredo Barco Mercader,2022-07-01,0,nuevo
101718,Teodoro Pardo Saavedra,2020-05-03,0,nuevo
101849,María Ángeles Puga Salvà,2021-02-23,0,nuevo
113134,Jenaro Solsona Salas,2024-06-25,0,nuevo
100143,Ángeles Cortes-Busquets,2024-07-06,0,nuevo
106993,Samanta Palacios Cañizares,2022-04-20,0,nuevo
101118,Jessica Teresa Frutos Giménez,2024-02-25,0,nuevo
100498,Mireia Chaves Saura,2020-08-19,0,nuevo
106752,Ariel del Carbonell,2024-01-28,0,nuevo
103358,Raimundo Milla Cobos,2021-03-08,0,nuevo
109105,Amor de Castejón,2020-03-31,0,nuevo
111413,María Manuela Alfonso Sola,2024-02-14,0,nuevo
108348,Rubén Bas Salcedo,2024-01-20,0,nuevo
100315,Marina Narcisa Cuéllar Alberola,2022-04-30,0,nuevo
113934,Gerardo del Mendizábal,2022-01-27,0,nuevo
104205,Paloma Bosch Casanovas,2022-03-24,0,nuevo
106130,Mateo Salinas Polo,2021-08-03,0,nuevo
105448,Esteban Gil Gordillo,2023-06-03,0,nuevo
103130,Coral Vélez Mate,2023-03-24,0,nuevo
103969,Saturnina Losada-Arjona,2024-02-23,0,nuevo
112298,Reyes Chelo Andreu Merino,2022-08-22,0,nuevo
113041,Porfirio Heras Coll,2021-07-03,0,nuevo
102986,Jose Ignacio Cuenca Valenciano,2020-08-21,0,nuevo
106532,Estrella Ramis-Becerra,2023-08-04,0,nuevo
110237,Malena Feliu Bosch,2024-03-18,0,nuevo
103559,Leonor Ángel Conde,2024-08-21,0,nuevo
100308,Ofelia Alcalde-Guerrero,2022-02-21,0,nuevo
112085,Gil Palau Font,2021-09-02,0,nuevo
114799,Claudia Parejo-Jove,2021-12-17,0,nuevo
112371,Leoncio Mayoral,2024-06-17,0,nuevo
109422,Vidal Federico Francisco Farré,2021-04-20,0,nuevo
112296,Carmina de Giménez,2021-11-24,0,nuevo
106856,Clotilde Alcántara Alcalá,2022-02-06,0,nuevo
112668,Encarnacion Cabañas Prats,2022-11-22,0,nuevo
111137,Abilio Villaverde Olivé,2022-10-25,0,nuevo
112688,Ximena Zaragoza,2022-07-28,0,nuevo
110453,Mercedes Ávila Bautista,2020-09-07,0,nuevo
101667,Eugenia Cáceres Gallart,2022-06-29,0,nuevo
107580,Juan Carlos Diaz Salmerón,2024-05-15,0,nuevo
114911,Flora Montesinos Sedano,2024-01-07,0,nuevo
100053,Rufina Castells Briones,2020-09-17,0,nuevo
101446,Lourdes Belen León Páez,2021-10-11,0,nuevo
113542,Noé del Guardiola,2021-04-17,0,nuevo
113568,Ana Sofía Rocamora Báez,2023-06-28,0,nuevo
104406,Anacleto Bermúdez Galiano,2021-11-27,0,nuevo
101631,Obdulia Vélez,2023-06-13,0,nuevo
101882,Jorge del Solera,2023-11-04,0,nuevo
105510,Maura Castro,2024-07-06,0,nuevo
110538,Francisco Javier Páez Torrents,2024-04-11,0,nuevo
110023,Albano Verdú,2024-07-14,0,nuevo
105559,Soraya Almeida Tena,2020-06-16,0,nuevo
114397,Rufina Cabezas Clemente,2020-09-06,0,nuevo
106588,Anastasia Teodora Tejera Riba,2024-08-08,0,nuevo
100447,Rosa María Toro Arnal,2021-01-13,0,nuevo
100845,Martirio María José Lobato Zurita,2023-08-15,0,nuevo
105202,Lino Lamas-Sanabria,2023-08-15,0,nuevo
113701,Armida Sonia Pino Carbonell,2020-04-29,0,nuevo
112000,Pascual Giner Patiño,2020-07-31,0,nuevo
107693,Úrsula Zabala Goicoechea,2020-04-22,0,nuevo
109719,Áurea Gibert Codina,2024-04-16,0,nuevo
113144,Gabriela Yuste Sánchez,2020-12-03,0,nuevo
111992,José Antonio Iriarte Múgica,2024-04-07,0,nuevo
112971,Carmina Contreras,2021-06-19,0,nuevo
106325,Elisabet Prats Nuñez,2022-08-29,0,nuevo
104921,Reina Ayala Mármol,2023-08-05,0,nuevo
113555,Macarena Pujadas,2020-08-12,0,nuevo
109183,Lupe Perea Cabello,2024-03-02,0,nuevo
113114,Emperatriz Solé Ramis,2024-05-18,0,nuevo
103184,Jonatan Segovia-Iniesta,2020-09-10,0,nuevo
112930,Carolina Álvarez Navarro,2023-02-02,0,nuevo
114818,Adela Moles Valcárcel,2021-04-05,0,nuevo
114862,Toño Cabo Salom,2020-10-25,0,nuevo
101880,Olegario Sancho Cueto,2023-01-25,0,nuevo
110386,Julie Tur Sola,2021-12-18,0,nuevo
104132,Emperatriz Palomares Hernández,2024-06-26,0,nuevo
114838,Albano Abascal-Camps,2020-07-18,0,nuevo
100650,Blas Marquez,2021-10-30,0,nuevo
106712,Lourdes Solsona,2023-10-21,0,nuevo
109096,Valerio Vera-Escribano,2023-01-04,0,nuevo
100192,Jonatan Arroyo Herrero,2021-05-14,0,nuevo
106027,Ibán Rodriguez Fernandez,2021-10-23,0,nuevo
101943,Clementina Casal Costa,2020-05-03,0,nuevo
113796,Águeda Baquero Hurtado,2022-05-30,0,nuevo
107973,Reinaldo Gabaldón Garcia,2022-06-26,0,nuevo
114959,Ismael Guadalupe Luque Guzman,2022-05-06,0,nuevo
115002,Ileana Toro Osorio,2021-02-19,0,nuevo
111543,Abril Reig Vera,2021-01-01,0,nuevo
102776,Delia Cánovas,2023-01-11,0,nuevo
104146,Delfina Ríos Galvez,2023-04-20,0,nuevo
102618,Ámbar Benitez Sarmiento,2023-11-21,0,nuevo
102412,Zaida Jover Cabeza,2021-06-20,0,nuevo
101095,Clemente Aitor Arjona Andres,2021-06-16,0,nuevo
110540,Eva Mendoza Vara,2024-02-29,0,nuevo
103136,José Manuel Francisco Checa,2020-12-29,0,nuevo
114361,Teresita Calvo Río,2022-04-08,0,nuevo
106420,Anacleto Cerdá Larrañaga,2022-12-23,0,nuevo
103806,Leandra Ariadna García Amador,2021-11-28,0,nuevo
107432,Pascuala Arregui Ballester,2021-01-13,0,nuevo
113685,Ofelia Novoa Alvarado,2021-03-20,0,nuevo
100465,Javiera Donaire,2023-04-04,0,nuevo
110021,Mariano Peláez Elías,2021-08-14,0,nuevo
105631,Isabela Zamora Díez,2022-04-01,0,nuevo
115079,Sebastian Vergara Ferreras,2022-02-24,0,nuevo
107383,Alba Tomas,2021-06-25,0,nuevo
110991,Marcos Moliner Jaume,2022-10-19,0,nuevo
112851,Flavia Escalona Balaguer,2024-07-27,0,nuevo
100976,Eliana Páez Reig,2022-04-12,0,nuevo
105867,Leoncio Navarro Perea,2022-05-16,0,nuevo
102388,Águeda Armas Angulo,2020-06-14,0,nuevo
115141,Gloria Bárcena Ferrer,2021-03-18,0,nuevo
105022,Hipólito Lorenzo Benito,2023-04-19,0,nuevo
107130,Ale Ropero Pallarès,2024-08-23,0,nuevo
114390,Serafina Ballester Vélez,2023-05-10,0,nuevo
106056,Bibiana Toro Anglada,2020-09-02,0,nuevo
114154,Miguela Calvo Martínez,2024-05-24,0,nuevo
113865,Jacinto Parejo,2024-08-15,0,nuevo
102790,Silvestre Romeu-Rios,2024-05-31,0,nuevo
109137,Ildefonso Rojas Arce,2022-04-09,0,nuevo
101858,Sabina Estevez Checa,2022-01-29,0,nuevo
113507,Victor Moraleda Pol,2020-04-18,0,nuevo
104109,Alejo Pérez Lladó,2021-12-10,0,nuevo
105214,Paz Salcedo-Bello,2021-08-22,0,nuevo
103256,Manuel Gomis Santana,2023-06-25,0,nuevo
107324,Wálter Sanz Blázquez,2021-12-31,0,nuevo
102691,Vicente Amador Bayo,2021-04-08,0,nuevo
107390,Augusto Soler Almeida,2023-05-12,0,nuevo
111599,Leocadia Cornejo Cardona,2023-03-25,0,nuevo
101320,Feliciana Manso Oller,2022-02-12,0,nuevo
111951,Ovidio Menendez Milla,2021-12-09,0,nuevo
105163,Toni Ignacio Tejedor Guijarro,2023-10-27,0,nuevo
101136,María Navas Angulo,2022-09-21,0,nuevo
104530,Maximiano Daza-Sevilla,2021-07-02,0,nuevo
103506,Geraldo Pareja Carretero,2024-04-02,0,nuevo
107087,Aureliano Revilla Piñol,2024-05-07,0,nuevo
109942,Haroldo Cabo Higueras,2024-08-01,0,nuevo
110550,Dan Segovia Castells,2021-08-17,0,nuevo
106337,Wilfredo Niño Pulido,2020-11-20,0,nuevo
113560,Roque Gallo Losada,2024-02-08,0,nuevo
110067,Juan Francisco del Artigas,2022-03-26,0,nuevo
113260,Godofredo Ramos Garcés,2020-09-26,0,nuevo
102506,Concha Ibáñez Molins,2023-07-10,0,nuevo
102905,Gilberto de Tapia,2024-01-01,0,nuevo
103415,Cipriano Cayetano Gómez Carretero,2024-03-12,0,nuevo
109291,Tadeo Asenjo Colomer,2022-09-04,0,nuevo
113004,María Dolores Carballo Uriarte,2020-06-26,0,nuevo
106838,Evangelina Torralba Cal,2024-02-23,0,nuevo
115165,Nacio Carrera,2023-12-14,0,nuevo
107846,Benigna Garriga Adán,2024-04-05,0,nuevo
103540,Ricarda Agudo Pi,2023-11-25,0,nuevo
110996,Trinidad Huertas,2023-05-08,0,nuevo
113962,Margarita Quevedo Adadia,2023-04-07,0,nuevo
113962,Margarita Quevedo Adadia,2023-04-07,0,nuevo
105781,Eloísa Cuevas Neira,2024-08-18,0,nuevo
104997,Hernando Ruiz Alarcón,2023-02-22,0,nuevo
107877,Marco Marco Aller Saavedra,2024-06-18,0,nuevo
106839,Mireia Echeverría Pintor,2020-05-31,0,nuevo
106040,Andrés Alba,2021-08-25,0,nuevo
105396,Antonia Vives-Juan,2021-09-09,0,nuevo
107083,Domitila del Querol,2022-07-17,0,nuevo
103522,Martin del Cañellas,2020-09-01,0,nuevo
112457,Adalberto Sanjuan Santamaría,2022-10-29,0,nuevo
113557,María Fernanda Vallés-Cuervo,2021-07-25,0,nuevo
114999,Gisela Larrea,2020-04-20,0,nuevo
112425,Victor Manuel Sebastian Soto Larrañaga,2020-06-19,0,nuevo
113270,Tamara Vicens Coello,2020-12-17,0,nuevo
100992,Santiago Porta Pinedo,2021-11-11,0,nuevo
103505,Sara Guardia-Luz,2020-03-06,0,nuevo
109142,Julia Cabeza Roda,2024-02-04,0,nuevo
104595,Porfirio Gabaldón Heredia,2023-10-12,0,nuevo
114220,Inocencio Benitez Villaverde,2020-04-12,0,nuevo
112645,Vicente Sigfrido Pi Echeverría,2023-09-26,0,nuevo
104461,Adolfo Palomares Roselló,2022-06-23,0,nuevo
113587,María Fernanda Barbero,2022-11-01,0,nuevo
106624,Regina Chaparro Malo,2020-08-31,0,nuevo
109307,Joel Menéndez-Quesada,2021-05-19,0,nuevo
113061,Francisco Javier Montesinos Batlle,2023-03-07,0,nuevo
108491,Lidia Torrijos-Pinto,2024-01-17,0,nuevo
109868,Glauco Pujol Mulet,2021-12-30,0,nuevo
105670,Bernardita Perez Salvà,2022-08-08,0,nuevo
104989,Encarna Montesinos-Revilla,2021-03-05,0,nuevo
114020,María Dolores Corominas Prats,2023-05-09,0,nuevo
110800,Reynaldo Diez Narváez,2020-06-08,0,nuevo
104173,Amor Manuel Grande,2023-07-08,0,nuevo
103760,Herminia Escudero Blázquez,2021-11-19,0,nuevo
112496,Melisa de Cuadrado,2022-02-16,0,nuevo
112936,Tito de Ordóñez,2021-02-13,0,nuevo
112705,Trini Xiomara Simó Sáez,2022-10-08,0,nuevo
110400,Iván Marí Bosch,2022-05-08,0,nuevo
106719,Estela Ledesma Pareja,2021-01-16,0,nuevo
111180,Primitivo Español Múñiz,2020-09-15,0,nuevo
100204,Paz Gallego Gomis,2021-02-16,0,nuevo
106484,Salomé Calixta Agudo Puig,2023-08-15,0,nuevo
103941,Inmaculada Ibarra-Isern,2023-11-22,0,nuevo
112033,Teobaldo Sanz Guardiola,2023-03-30,0,nuevo
107648,Lisandro del Gilabert,2023-11-13,0,nuevo
101231,Vanesa Palacio Águila,2024-04-21,0,nuevo
109167,Benigno Cañizares Real,2022-12-03,0,nuevo
103047,Ainoa Salas Sanmiguel,2024-03-16,0,nuevo
107958,Isidro Ávila Bello,2020-03-18,0,nuevo
102916,Felipa Borrego Marín,2020-10-07,0,nuevo
104252,Angélica Barreda,2020-09-17,0,nuevo
106205,Ana Belén Goñi Ocaña,2020-05-15,0,nuevo
102726,Rosenda Ferrándiz Pascual,2023-06-29,0,nuevo
100858,Rodolfo Feliu-Ríos,2020-12-27,0,nuevo
102562,Pili Barroso Pineda,2023-04-05,0,nuevo
103802,Perla Pavón,2021-08-05,0,nuevo
105456,Sancho Gómez Toledo,2022-09-26,0,nuevo
112796,Ruperta Viviana Milla Losada,2021-10-14,0,nuevo
106860,Reinaldo Pellicer Cabrera,2024-02-09,0,nuevo
113520,Anna del Ávila,2020-05-30,0,nuevo
114950,Telmo Olegario Villa Valenciano,2024-07-28,0,nuevo
105945,Leyre Uriarte Riba,2023-01-05,0,nuevo
100616,Zoraida Daza Uriarte,2020-09-22,0,nuevo
100054,Marino Hoyos Marquez,2023-12-16,0,nuevo
111099,Guiomar Reyes Castelló,2021-04-09,0,nuevo
103341,Norberto Beltrán Vera,2024-01-15,0,nuevo
109898,Conrado del Trillo,2024-01-04,0,nuevo
112064,Sebastian Lago Valencia,2024-01-28,0,nuevo
101813,Aroa de Alemán,2023-08-15,0,nuevo
100991,Rico Rosales Torrent,2024-06-11,0,nuevo
113064,Moisés Santos Andrade,2021-02-13,0,nuevo
